"","subject_ids","num_class","diff_species","choice","propvote","classification_id","Imj1","Imj2","Img3","ForestName","species"
"761",37821191,5,3,"NOTHINGHERE",0.4,190523433,"33_23_DON_0262.JPG","33_23_DON_0263.JPG","33_23_DON_0264.JPG",NA,"CHIPMUNK, NOTHINGHERE, NOTHINGHERE, SQUIRRELRED, SQUIRRELRED"
"762",37821192,5,3,"CHIPMUNK",0.4,190720859,"28_08_DEG_0835.JPG","28_08_DEG_0836.JPG","28_08_DEG_0837.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE"
"763",37821202,5,3,"COYOTE",0.6,188622161,"06_41_DON_06160100.JPG","06_41_DON_06160101.JPG","06_41_DON_06160102.JPG",NA,"COYOTE, COYOTE, COYOTE, DOMESTICDOG, SOMETHINGHERE"
"764",37821203,5,4,"OTHERBIRD",0.4,189543576,"33_23_DON_0265.JPG","33_23_DON_0266.JPG","33_23_DON_0267.JPG",NA,"CHIPMUNK, NOTHINGHERE, OTHERBIRD, OTHERBIRD, SOMETHINGHERE"
"765",37821204,5,3,"SOMETHINGHERE",0.6,188989981,"28_08_DEG_0844.JPG","28_08_DEG_0845.JPG","28_08_DEG_0846.JPG",NA,"CHIPMUNK, OTHERBIRD, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"766",37821206,5,2,"CHIPMUNK",0.6,189227493,"21_40_WF_0532.JPG","21_40_WF_0533.JPG","21_40_WF_0534.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE"
"767",37821208,5,3,"CHIPMUNK",0.4,190661587,"21_40_WF_0535.JPG","21_40_WF_0536.JPG","21_40_WF_0537.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, OTHERBIRD"
"768",37821213,5,2,"RACCOON",0.6,189854157,"14_17_WF_000373.JPG","14_17_WF_000374.JPG","14_17_WF_000375.JPG",NA,"RACCOON, RACCOON, RACCOON, SOMETHINGHERE, SOMETHINGHERE"
"769",37821219,5,3,"SOMETHINGHERE",0.6,188834437,"33_23_DON_0271.JPG","33_23_DON_0272.JPG","33_23_DON_0273.JPG",NA,"CHIPMUNK, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"770",37821220,5,3,"COTTONTAILRABBIT",0.6,189480265,"28_08_DEG_0850.JPG","28_08_DEG_0851.JPG","28_08_DEG_0852.JPG",NA,"COTTONTAILRABBIT, COTTONTAILRABBIT, COTTONTAILRABBIT, DEERWHITETAILED, SOMETHINGHERE"
"771",37821224,5,2,"RACCOON",0.6,189719919,"15_16_WHIP_000100.JPG","15_16_WHIP_000101.JPG","15_16_WHIP_000102.JPG",NA,"RACCOON, RACCOON, RACCOON, SOMETHINGHERE, SOMETHINGHERE"
"772",37821225,5,2,"BLUEJAY",0.2,190695055,"10_01_SH_000424.JPG","10_01_SH_000425.JPG","10_01_SH_000426.JPG",NA,"BLUEJAY"
"773",37821226,5,3,"NOTHINGHERE",0.6,189485088,"21_40_WF_0544.JPG","21_40_WF_0545.JPG","21_40_WF_0546.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SQUIRRELGRAY"
"774",37821227,5,2,"DEERWHITETAILED",0.2,202740209,"33_23_DON_0280.JPG","33_23_DON_0281.JPG","33_23_DON_0282.JPG",NA,"DEERWHITETAILED"
"775",37821229,5,2,"CHIPMUNK",0.2,207501345,"21_40_WF_0547.JPG","21_40_WF_0548.JPG","21_40_WF_0549.JPG",NA,"CHIPMUNK"
"776",37821231,5,3,"SQUIRRELRED",0.6,189993456,"28_08_DEG_0853.JPG","28_08_DEG_0854.JPG","28_08_DEG_0855.JPG",NA,"NOTHINGHERE, SQUIRRELGRAY, SQUIRRELRED, SQUIRRELRED, SQUIRRELRED"
"777",37821232,5,4,"NOTHINGHERE",0.4,192690277,"21_40_WF_0550.JPG","21_40_WF_0551.JPG","21_40_WF_0552.JPG",NA,"NOTHINGHERE, NOTHINGHERE, OTHERBIRD, SOMETHINGHERE, SQUIRRELGRAY"
"778",37821233,5,2,"NOTHINGHERE",0.2,190510479,"21_40_WF_0553.JPG","21_40_WF_0554.JPG","21_40_WF_0555.JPG",NA,"NOTHINGHERE"
"779",37821235,5,4,"OTHERBIRD",0.4,191029067,"21_40_WF_0556.JPG","21_40_WF_0557.JPG","21_40_WF_0558.JPG",NA,"COTTONTAILRABBIT, NOTHINGHERE, OTHERBIRD, OTHERBIRD, SOMETHINGHERE"
"780",37821236,5,3,"CHIPMUNK",0.4,193202784,"21_40_WF_0559.JPG","21_40_WF_0560.JPG","21_40_WF_0561.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, OTHERBIRD"
"781",37821238,5,3,"CHIPMUNK",0.4,191153290,"21_40_WF_0562.JPG","21_40_WF_0563.JPG","21_40_WF_0564.JPG",NA,"CHIPMUNK, CHIPMUNK, SOMETHINGHERE, SOMETHINGHERE, SQUIRRELRED"
"782",37821241,5,2,"SOMETHINGHERE",0.2,189528108,"14_17_WF_000379.JPG","14_17_WF_000380.JPG",NA,NA,"SOMETHINGHERE"
"783",37821256,5,2,"SOMETHINGHERE",0.2,189109489,"14_17_WF_000409.JPG","14_17_WF_000410.JPG","14_17_WF_000411.JPG",NA,"SOMETHINGHERE"
"784",37821262,5,2,"OTHERBIRD",0.2,189295386,"14_17_WF_000418.JPG","14_17_WF_000419.JPG","14_17_WF_000420.JPG",NA,"OTHERBIRD"
"785",37821272,5,2,"SOMETHINGHERE",0.2,191473554,"14_17_WF_000439.JPG","14_17_WF_000440.JPG","14_17_WF_000441.JPG",NA,"SOMETHINGHERE"
"786",37821281,5,2,"SOMETHINGHERE",0.2,192116245,"31_03_WHIP_0568.JPG","31_03_WHIP_0569.JPG","31_03_WHIP_0570.JPG",NA,"SOMETHINGHERE"
"787",37821283,5,2,"OTHERBIRD",0.6,189122838,"33_23_DON_0289.JPG","33_23_DON_0290.JPG","33_23_DON_0291.JPG",NA,"NOTHINGHERE, NOTHINGHERE, OTHERBIRD, OTHERBIRD, OTHERBIRD"
"788",37821288,5,2,"PORCUPINE",0.2,188621416,"14_17_WF_000451.JPG","14_17_WF_000452.JPG","14_17_WF_000453.JPG",NA,"PORCUPINE"
"789",37821289,5,4,"RACCOON",0.4,189295466,"15_16_WHIP_000103.JPG","15_16_WHIP_000104.JPG","15_16_WHIP_000105.JPG",NA,"NOTHINGHERE, OTHERSMALLMAMMAL, RACCOON, RACCOON, SOMETHINGHERE"
"790",37821292,5,4,"NOTHINGHERE",0.4,188999960,"15_16_WHIP_000106.JPG","15_16_WHIP_000107.JPG","15_16_WHIP_000108.JPG",NA,"CHIPMUNK, NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, SOMETHINGHERE"
"791",37821293,5,2,"NOTHINGHERE",0.6,193715165,"21_40_WF_0574.JPG","21_40_WF_0575.JPG","21_40_WF_0576.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE"
"792",37821295,5,2,"OTHERBIRD",0.6,190460439,"15_16_WHIP_000109.JPG","15_16_WHIP_000110.JPG","15_16_WHIP_000111.JPG",NA,"OTHERBIRD, OTHERBIRD, OTHERBIRD, SOMETHINGHERE, SOMETHINGHERE"
"793",37821296,5,3,"NOTHINGHERE",0.6,189104773,"28_08_DEG_0859.JPG","28_08_DEG_0860.JPG","28_08_DEG_0861.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, REPTILEORAMPHIBIAN, SOMETHINGHERE"
"794",37821297,5,4,"NOTHINGHERE",0.5,189894414,"21_40_WF_0577.JPG","21_40_WF_0578.JPG","21_40_WF_0579.JPG",NA,"CHIPMUNK, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, OTHERBIRD, SOMETHINGHERE"
"795",37821299,5,3,"SOMETHINGHERE",0.6,190454298,"28_08_DEG_0865.JPG","28_08_DEG_0866.JPG","28_08_DEG_0867.JPG",NA,"CHIPMUNK, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"796",37821300,5,2,"NOTHINGHERE",0.2,189899883,"28_08_DEG_0868.JPG","28_08_DEG_0869.JPG","28_08_DEG_0870.JPG",NA,"NOTHINGHERE"
"797",37821301,5,2,"NOTHINGHERE",0.2,203929473,"21_40_WF_0580.JPG","21_40_WF_0581.JPG","21_40_WF_0582.JPG",NA,"NOTHINGHERE"
"798",37821304,5,2,"NOTHINGHERE",0.2,190459681,"28_08_DEG_0871.JPG","28_08_DEG_0872.JPG","28_08_DEG_0873.JPG",NA,"NOTHINGHERE"
"799",37821306,5,2,"CHIPMUNK",0.6,190315048,"28_08_DEG_0874.JPG","28_08_DEG_0875.JPG","28_08_DEG_0876.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE"
"800",37821320,5,2,"NOTHINGHERE",0.6,188625238,"14_17_WF_000484.JPG","14_17_WF_000485.JPG","14_17_WF_000486.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"801",37821340,5,2,"NOTHINGHERE",0.6,189776246,"21_40_WF_0601.JPG","21_40_WF_0602.JPG","21_40_WF_0603.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE"
"802",37821345,5,2,"NOTHINGHERE",0.2,190697959,"21_40_WF_0607.JPG","21_40_WF_0608.JPG","21_40_WF_0609.JPG",NA,"NOTHINGHERE"
"803",37821347,5,3,"CHIPMUNK",0.6,189126672,"21_40_WF_0610.JPG","21_40_WF_0611.JPG","21_40_WF_0612.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, NOTHINGHERE, OTHERSMALLMAMMAL"
"804",37821353,5,2,"SOMETHINGHERE",0.2,194120788,"28_08_DEG_0877.JPG","28_08_DEG_0878.JPG","28_08_DEG_0879.JPG",NA,"SOMETHINGHERE"
"805",37821355,5,2,"SOMETHINGHERE",0.6,189283354,"33_23_DON_0298.JPG","33_23_DON_0299.JPG","33_23_DON_0300.JPG",NA,"OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"806",37821356,5,2,"FISHER",0.2,199153143,"03_05_SH_000145.JPG","03_05_SH_000146.JPG","03_05_SH_000147.JPG",NA,"FISHER"
"807",37821358,5,3,"NOTHINGHERE",0.4,190371767,"06_41_DON_06200103.JPG","06_41_DON_06200104.JPG","06_41_DON_06200105.JPG",NA,"DEERWHITETAILED, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"808",37821366,5,3,"OTHERSMALLMAMMAL",0.6,191609442,"33_23_DON_0304.JPG","33_23_DON_0305.JPG","33_23_DON_0306.JPG",NA,"CHIPMUNK, NOTHINGHERE, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL"
"809",37821368,5,2,"SOMETHINGHERE",0.2,198883950,"31_03_WHIP_0592.JPG","31_03_WHIP_0593.JPG","31_03_WHIP_0594.JPG",NA,"SOMETHINGHERE"
"810",37821370,5,2,"SOMETHINGHERE",0.6,188629375,"31_03_WHIP_0595.JPG","31_03_WHIP_0596.JPG","31_03_WHIP_0597.JPG",NA,"NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"811",37821375,5,3,"NOTHINGHERE",0.6,190522630,"33_23_DON_0313.JPG","33_23_DON_0314.JPG","33_23_DON_0315.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, SOMETHINGHERE"
"812",37821376,5,3,"NOTHINGHERE",0.6,189904572,"28_08_DEG_0880.JPG","28_08_DEG_0881.JPG","28_08_DEG_0882.JPG",NA,"CHIPMUNK, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE"
"813",37821377,5,2,"NOTHINGHERE",0.2,190459652,"21_40_WF_0616.JPG","21_40_WF_0617.JPG","21_40_WF_0618.JPG",NA,"NOTHINGHERE"
"814",37821380,5,3,"NOTHINGHERE",0.6,188822028,"15_16_WHIP_000124.JPG","15_16_WHIP_000125.JPG","15_16_WHIP_000126.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SQUIRRELRED"
"815",37821414,5,2,"SOMETHINGHERE",0.6,199943947,"33_23_DON_0328.JPG","33_23_DON_0329.JPG","33_23_DON_0330.JPG",NA,"OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"816",37821419,5,3,"CHIPMUNK",0.6,192090750,"21_40_WF_0628.JPG","21_40_WF_0629.JPG","21_40_WF_0630.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, NOTHINGHERE, SQUIRRELRED"
"817",37821423,5,2,"NOTHINGHERE",0.2,190515467,"21_40_WF_0631.JPG","21_40_WF_0632.JPG","21_40_WF_0633.JPG",NA,"NOTHINGHERE"
"818",37821425,5,2,"NOTHINGHERE",0.2,190460340,"21_40_WF_0634.JPG","21_40_WF_0635.JPG","21_40_WF_0636.JPG",NA,"NOTHINGHERE"
"819",37821427,5,2,"CHIPMUNK",0.2,206464348,"21_40_WF_0640.JPG","21_40_WF_0641.JPG","21_40_WF_0642.JPG",NA,"CHIPMUNK"
"820",37821428,5,2,"SOMETHINGHERE",0.2,190462289,"31_03_WHIP_0601.JPG","31_03_WHIP_0602.JPG","31_03_WHIP_0603.JPG",NA,"SOMETHINGHERE"
"821",37821443,5,2,"OTHERBIRD",0.2,191622776,"03_05_SH_000157.JPG","03_05_SH_000158.JPG","03_05_SH_000159.JPG",NA,"OTHERBIRD"
"822",37821466,5,2,"SOMETHINGHERE",0.2,190244194,"15_16_WHIP_000133.JPG","15_16_WHIP_000134.JPG","15_16_WHIP_000135.JPG",NA,"SOMETHINGHERE"
"823",37821468,5,3,"RACCOON",0.4,190343310,"21_40_WF_0646.JPG","21_40_WF_0647.JPG","21_40_WF_0648.JPG",NA,"NOTHINGHERE, RACCOON, RACCOON, SOMETHINGHERE, SOMETHINGHERE"
"824",37821469,5,3,"OTHERSMALLMAMMAL",0.6,190688930,"31_03_WHIP_0619.JPG","31_03_WHIP_0620.JPG","31_03_WHIP_0621.JPG",NA,"NOTHINGHERE, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, SOMETHINGHERE"
"825",37821473,5,3,"SOMETHINGHERE",0.6,189013823,"28_08_DEG_0901.JPG","28_08_DEG_0902.JPG","28_08_DEG_0903.JPG",NA,"CHIPMUNK, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"826",37821475,5,4,"NOTHINGHERE",0.4,190516765,"21_40_WF_0652.JPG","21_40_WF_0653.JPG","21_40_WF_0654.JPG",NA,"CHIPMUNK, NOTHINGHERE, NOTHINGHERE, OTHERBIRD, SOMETHINGHERE"
"827",37821477,5,2,"CHIPMUNK",0.6,191301070,"28_08_DEG_0907.JPG","28_08_DEG_0908.JPG","28_08_DEG_0909.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE"
"828",37821479,5,2,"NOTHINGHERE",0.2,207905710,"21_40_WF_0655.JPG","21_40_WF_0656.JPG","21_40_WF_0657.JPG",NA,"NOTHINGHERE"
"829",37821500,5,2,"SOMETHINGHERE",0.2,189529049,"14_17_WF_000580.JPG","14_17_WF_000581.JPG","14_17_WF_000582.JPG",NA,"SOMETHINGHERE"
"830",37821515,5,2,"OTHERBIRD",0.2,190894468,"14_17_WF_000586.JPG","14_17_WF_000587.JPG","14_17_WF_000588.JPG",NA,"OTHERBIRD"
"831",37821521,5,3,"OTHERBIRD",0.4,190533603,"31_03_WHIP_0649.JPG","31_03_WHIP_0650.JPG",NA,NA,"NOTHINGHERE, OTHERBIRD, OTHERBIRD, SOMETHINGHERE, SOMETHINGHERE"
"832",37821526,5,2,"OTHERBIRD",0.2,188991573,"14_17_WF_000607.JPG","14_17_WF_000608.JPG","14_17_WF_000609.JPG",NA,"OTHERBIRD"
"833",37821537,5,2,"SOMETHINGHERE",0.2,191790331,"10_01_SH_000440.JPG","10_01_SH_000441.JPG","10_01_SH_000442.JPG",NA,"SOMETHINGHERE"
"834",37821569,5,2,"SOMETHINGHERE",0.2,189265737,"31_03_WHIP_0664.JPG","31_03_WHIP_0665.JPG",NA,NA,"SOMETHINGHERE"
"835",37821575,5,4,"SOMETHINGHERE",0.4,189260031,"14_17_WF_000634.JPG","14_17_WF_000635.JPG","14_17_WF_000636.JPG",NA,"NOTHINGHERE, RACCOON, SOMETHINGHERE, SOMETHINGHERE, WOODCHUCK"
"836",37821576,5,3,"RACCOON",0.666666666666667,189992603,"14_17_WF_000637.JPG","14_17_WF_000638.JPG","14_17_WF_000639.JPG",NA,"BAT, RACCOON, RACCOON, RACCOON, RACCOON, SOMETHINGHERE"
"837",37821578,5,2,"BAT",0.166666666666667,191018826,"14_17_WF_000643.JPG","14_17_WF_000644.JPG","14_17_WF_000645.JPG",NA,"BAT"
"838",37821581,5,2,"SOMETHINGHERE",0.2,190468239,"21_40_WF_0682.JPG","21_40_WF_0683.JPG","21_40_WF_0684.JPG",NA,"SOMETHINGHERE"
"839",37821582,5,2,"DEERWHITETAILED",0.2,191028622,"18_18_DEG_000586.JPG","18_18_DEG_000587.JPG","18_18_DEG_000588.JPG",NA,"DEERWHITETAILED"
"840",37821584,5,2,"SQUIRRELGRAY",0.2,190720190,"21_40_WF_0685.JPG","21_40_WF_0686.JPG","21_40_WF_0687.JPG",NA,"SQUIRRELGRAY"
"841",37821585,5,2,"SQUIRRELRED",0.166666666666667,190709124,"21_40_WF_0688.JPG","21_40_WF_0689.JPG","21_40_WF_0690.JPG",NA,"SQUIRRELRED"
"842",37821593,5,3,"SQUIRRELRED",0.6,189538414,"15_16_WHIP_000142.JPG","15_16_WHIP_000143.JPG","15_16_WHIP_000144.JPG",NA,"CHIPMUNK, SOMETHINGHERE, SQUIRRELRED, SQUIRRELRED, SQUIRRELRED"
"843",37821594,5,2,"SOMETHINGHERE",0.2,191781151,"31_03_WHIP_0676.JPG","31_03_WHIP_0677.JPG","31_03_WHIP_0678.JPG",NA,"SOMETHINGHERE"
"844",37821596,5,3,"SOMETHINGHERE",0.4,189688094,"15_16_WHIP_000145.JPG","15_16_WHIP_000146.JPG","15_16_WHIP_000147.JPG",NA,"SOMETHINGHERE, SOMETHINGHERE, SQUIRRELGRAY, WOODCHUCK, WOODCHUCK"
"845",37821601,5,2,"OTHERSMALLMAMMAL",0.2,190719805,"31_03_WHIP_0679.JPG","31_03_WHIP_0680.JPG","31_03_WHIP_0681.JPG",NA,"OTHERSMALLMAMMAL"
"846",37821603,5,3,"CHIPMUNK",0.4,190883194,"21_40_WF_0697.JPG","21_40_WF_0698.JPG","21_40_WF_0699.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"847",37821609,5,2,"SQUIRRELGRAY",0.2,189284417,"21_40_WF_0700.JPG","21_40_WF_0701.JPG","21_40_WF_0702.JPG",NA,"SQUIRRELGRAY"
"848",37821670,5,2,"SOMETHINGHERE",0.2,206367506,"18_18_DEG_000613.JPG","18_18_DEG_000614.JPG","18_18_DEG_000615.JPG",NA,"SOMETHINGHERE"
"849",37821697,5,2,"SOMETHINGHERE",0.2,189283132,"33_23_DON_0343.JPG","33_23_DON_0344.JPG","33_23_DON_0345.JPG",NA,"SOMETHINGHERE"
"850",37821699,5,2,"SOMETHINGHERE",0.2,190471821,"18_18_DEG_000628.JPG","18_18_DEG_000629.JPG","18_18_DEG_000630.JPG",NA,"SOMETHINGHERE"
"851",37821701,5,2,"SOMETHINGHERE",0.2,190473466,"21_40_WF_0763.JPG","21_40_WF_0764.JPG","21_40_WF_0765.JPG",NA,"SOMETHINGHERE"
"852",37821702,5,2,"SOMETHINGHERE",0.6,190848895,"33_23_DON_0346.JPG","33_23_DON_0347.JPG","33_23_DON_0348.JPG",NA,"CHIPMUNK, CHIPMUNK, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"853",37821712,5,2,"SQUIRRELRED",0.2,190985061,"23_32_SH_0133.JPG","23_32_SH_0134.JPG","23_32_SH_0135.JPG",NA,"SQUIRRELRED"
"854",37821758,5,3,"NOTHINGHERE",0.4,189393208,"31_03_WHIP_0694.JPG","31_03_WHIP_0695.JPG","31_03_WHIP_0696.JPG",NA,"NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, SOMETHINGHERE, SOMETHINGHERE"
"855",37821760,5,3,"NOTHINGHERE",0.6,190438309,"33_23_DON_0358.JPG","33_23_DON_0359.JPG","33_23_DON_0360.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, SOMETHINGHERE"
"856",37821761,5,2,"SOMETHINGHERE",0.6,188841025,"32_26_WF_0262.JPG","32_26_WF_0263.JPG","32_26_WF_0264.JPG",NA,"NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"857",37821762,5,2,"SOMETHINGHERE",0.2,189874386,"21_40_WF_0799.JPG","21_40_WF_0800.JPG","21_40_WF_0801.JPG",NA,"SOMETHINGHERE"
"858",37821764,5,2,"NOTHINGHERE",0.6,189776986,"21_40_WF_0802.JPG","21_40_WF_0803.JPG","21_40_WF_0804.JPG",NA,"NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE"
"859",37821766,5,2,"SQUIRRELGRAY",0.2,190519240,"33_23_DON_0361.JPG","33_23_DON_0362.JPG","33_23_DON_0363.JPG",NA,"SQUIRRELGRAY"
"860",37821767,5,2,"NOTHINGHERE",0.2,189444833,"33_23_DON_0364.JPG","33_23_DON_0365.JPG","33_23_DON_0366.JPG",NA,"NOTHINGHERE"
"861",37821768,5,3,"PORCUPINE",0.4,189280608,"15_16_WHIP_000160.JPG","15_16_WHIP_000161.JPG","15_16_WHIP_000162.JPG",NA,"PORCUPINE, PORCUPINE, SOMETHINGHERE, SOMETHINGHERE, WOODCHUCK"
"862",37821771,5,5,"CHIPMUNK",0.2,189470976,"21_40_WF_0805.JPG","21_40_WF_0806.JPG","21_40_WF_0807.JPG",NA,"CHIPMUNK, NOTHINGHERE, OTHERBIRD, OTHERSMALLMAMMAL, SOMETHINGHERE"
"863",37821772,5,2,"NOTHINGHERE",0.6,189106730,"21_40_WF_0808.JPG","21_40_WF_0809.JPG","21_40_WF_0810.JPG",NA,"CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE"
"864",37821774,5,2,"NOTHINGHERE",0.2,190437061,"21_40_WF_0811.JPG","21_40_WF_0812.JPG","21_40_WF_0813.JPG",NA,"NOTHINGHERE"
"865",37821775,5,2,"CHIPMUNK",0.6,190862515,"21_40_WF_0814.JPG","21_40_WF_0815.JPG","21_40_WF_0816.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE"
"866",37821776,5,3,"NOTHINGHERE",0.6,190468165,"21_40_WF_0817.JPG","21_40_WF_0818.JPG","21_40_WF_0819.JPG",NA,"CHIPMUNK, NOTHINGHERE, NOTHINGHERE, NOTHINGHERE, OTHERBIRD"
"867",37821783,5,2,"CHIPMUNK",0.2,194924695,"21_40_WF_0832.JPG","21_40_WF_0833.JPG","21_40_WF_0834.JPG",NA,"CHIPMUNK"
"868",37821784,5,3,"CHIPMUNK",0.6,188663119,"33_23_DON_0367.JPG","33_23_DON_0368.JPG","33_23_DON_0369.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, OTHERSMALLMAMMAL, SOMETHINGHERE"
"869",37821787,5,2,"SOMETHINGHERE",0.2,190351140,"14_17_WF_000676.JPG","14_17_WF_000677.JPG","14_17_WF_000678.JPG",NA,"SOMETHINGHERE"
"870",37821790,5,2,"SOMETHINGHERE",0.2,188975560,"31_03_WHIP_0700.JPG","31_03_WHIP_0701.JPG",NA,NA,"SOMETHINGHERE"
"871",37821805,5,2,"SOMETHINGHERE",0.2,189682312,"14_17_WF_000718.JPG","14_17_WF_000719.JPG","14_17_WF_000720.JPG",NA,"SOMETHINGHERE"
"872",37821856,5,2,"SOMETHINGHERE",0.2,207133515,"31_03_WHIP_0721.JPG","31_03_WHIP_0722.JPG","31_03_WHIP_0723.JPG",NA,"SOMETHINGHERE"
"873",37821858,5,2,"SOMETHINGHERE",0.2,192321145,"31_03_WHIP_0724.JPG","31_03_WHIP_0725.JPG","31_03_WHIP_0726.JPG",NA,"SOMETHINGHERE"
"874",37821868,5,2,"SOMETHINGHERE",0.2,189355818,"28_08_DEG_1012.JPG","28_08_DEG_1013.JPG","28_08_DEG_1014.JPG",NA,"SOMETHINGHERE"
"875",37821869,5,2,"SOMETHINGHERE",0.2,208666440,"18_18_DEG_000730.JPG","18_18_DEG_000731.JPG","18_18_DEG_000732.JPG",NA,"SOMETHINGHERE"
"876",37821897,5,2,"OTHERSMALLMAMMAL",0.2,189226381,"31_03_WHIP_0730.JPG","31_03_WHIP_0731.JPG","31_03_WHIP_0732.JPG",NA,"OTHERSMALLMAMMAL"
"877",37821898,6,3,"SQUIRRELGRAY",0.5,189108021,"15_16_WHIP_000163.JPG","15_16_WHIP_000164.JPG","15_16_WHIP_000165.JPG",NA,"NOTHINGHERE, SOMETHINGHERE, SOMETHINGHERE, SQUIRRELGRAY, SQUIRRELGRAY, SQUIRRELGRAY"
"878",37821904,5,2,"SOMETHINGHERE",0.2,191760036,"21_40_WF_0844.JPG","21_40_WF_0845.JPG","21_40_WF_0846.JPG",NA,"SOMETHINGHERE"
"879",37821907,5,2,"SOMETHINGHERE",0.2,189984236,"14_17_WF_000781.JPG","14_17_WF_000782.JPG","14_17_WF_000783.JPG",NA,"SOMETHINGHERE"
"880",37821908,5,3,"NOTHINGHERE",0.4,192691626,"31_03_WHIP_0736.JPG","31_03_WHIP_0737.JPG","31_03_WHIP_0738.JPG",NA,"NOTHINGHERE, NOTHINGHERE, OTHERSMALLMAMMAL, OTHERSMALLMAMMAL, SOMETHINGHERE"
"881",37821909,5,3,"OTHERBIRD",0.6,190991937,"15_16_WHIP_000166.JPG","15_16_WHIP_000167.JPG","15_16_WHIP_000168.JPG",NA,"CHIPMUNK, NOTHINGHERE, OTHERBIRD, OTHERBIRD, OTHERBIRD"
"882",37821937,5,2,"CHIPMUNK",0.6,191285294,"33_23_DON_0394.JPG","33_23_DON_0395.JPG","33_23_DON_0396.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE"
"883",37821938,5,4,"RACCOON",0.333333333333333,190859807,"21_40_WF_0847.JPG","21_40_WF_0848.JPG","21_40_WF_0849.JPG",NA,"FISHER, NOTHINGHERE, RACCOON, RACCOON, SOMETHINGHERE, SOMETHINGHERE"
"884",37821940,5,2,"CHIPMUNK",0.6,189519416,"33_23_DON_0397.JPG","33_23_DON_0398.JPG","33_23_DON_0399.JPG",NA,"CHIPMUNK, CHIPMUNK, CHIPMUNK, NOTHINGHERE, NOTHINGHERE"
"885",37821943,5,2,"SOMETHINGHERE",0.2,191292686,"33_23_DON_0400.JPG","33_23_DON_0401.JPG","33_23_DON_0402.JPG",NA,"SOMETHINGHERE"
